2007-08-22 00:00	1.98460	1.99790	1.98290	1.99660	1338851
2007-08-23 00:00	1.99660	2.00940	1.99380	1.99900	1520003
2007-08-24 00:00	1.99900	2.01490	1.99870	2.01410	1257092
2007-08-26 00:00	2.01348	2.01910	2.01240	2.01780	144899
2007-08-27 00:00	2.01780	2.01890	2.00250	2.00400	942079
2007-08-28 00:00	2.00400	2.01410	1.99580	1.99930	1645737
2007-08-29 00:00	1.99930	2.01840	1.99785	2.01620	1628066
2007-08-30 00:00	2.01610	2.01735	2.00430	2.01685	1272789
2007-08-31 00:00	2.01680	2.02330	2.01080	2.01690	946265
2007-09-02 00:00	2.01715	2.02140	2.01333	2.01950	155247
2007-09-03 00:00	2.01940	2.02080	2.01545	2.01750	535385
2007-09-04 00:00	2.01750	2.01840	2.00640	2.00870	1100853
2007-09-05 00:00	2.00880	2.02300	2.00425	2.02210	1106904
2007-09-06 00:00	2.02210	2.02650	2.01410	2.01900	1088102
2007-09-07 00:00	2.01900	2.03245	2.01600	2.02850	1012585
2007-09-09 00:00	2.02758	2.03050	2.02660	2.02830	89025
2007-09-10 00:00	2.02820	2.03300	2.02415	2.02430	624544
2007-09-11 00:00	2.02430	2.03600	2.02330	2.03320	1120336
2007-09-12 00:00	2.03310	2.03660	2.02585	2.02670	1047097
2007-09-13 00:00	2.02680	2.03460	2.01610	2.02215	973380
2007-09-14 00:00	2.02225	2.02250	2.00530	2.00720	779421
2007-09-16 00:00	2.00522	2.00920	1.99985	2.00130	207202
2007-09-17 00:00	2.00130	2.00280	1.98790	1.99235	915639
2007-09-18 00:00	1.99235	2.01730	1.98915	2.01710	833290
2007-09-19 00:00	2.01710	2.01720	1.99505	2.00320	1010370
2007-09-20 00:00	2.00320	2.01460	2.00275	2.00980	949973
2007-09-21 00:00	2.00980	2.02135	2.00800	2.02000	787084
2007-09-23 00:00	2.02080	2.03180	2.01970	2.02865	154750
2007-09-24 00:00	2.02865	2.02895	2.00955	2.01175	762598
2007-09-25 00:00	2.01175	2.02170	2.00855	2.01650	827805
